"td_player_id","player_name","pass_attempts","completions","passing_yards","passing_tds","interceptions","rush_attempts","rushing_yards","rushing_tds","receptions","fumbles","games_played"
"00-0031587","J.Fromm",1,0,0,0,1,0,0,0,0,0,1
"00-0031588","J.Allen",39,39,683,39,0,0,0,0,39,0,32
"00-0031588","K.Cousins",7,7,285,7,0,0,0,0,7,0,5
"00-0031595","M.Burton",0,0,0,0,0,1,7,1,0,0,1
"00-0031597",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0031598","L.Jackson",4,4,20,4,0,0,0,0,4,0,4
"00-0031608","J.Goff",1,0,0,0,1,0,0,0,0,0,1
"00-0031610","D.Carr",14,14,143,14,0,0,0,0,14,0,13
"00-0031610","J.Stidham",1,1,24,1,0,0,0,0,1,0,1
"00-0031610","M.Glennon",1,1,17,1,0,0,0,0,1,0,1
"00-0031610","M.Mariota",1,1,35,1,0,0,0,0,1,0,1
"00-0031610","T.Taylor",1,1,15,1,0,0,0,0,1,0,1
"00-0031687","E.Sanders",1,1,35,1,0,0,0,0,1,0,1
"00-0031687","J.Garoppolo",2,2,115,2,0,0,0,0,2,0,2
"00-0031687","T.Bridgewater",1,1,2,1,0,0,0,0,1,0,1
"00-0031687","T.Tagovailoa",4,4,34,4,0,0,0,0,4,0,4
"00-0031687","R.Mostert",0,0,0,0,0,36,507,36,0,0,25
"00-0031690","B.Rypien",1,1,3,1,0,0,0,0,1,0,1
"00-0031690","R.Wilson",1,1,3,1,0,0,0,0,1,0,1
"00-0031744","T.Brady",1,1,8,1,0,0,0,0,1,0,1
"00-0031763","J.Herbert",3,3,88,3,0,0,0,0,3,0,3
"00-0031763","T.Heinicke",3,3,44,3,0,0,0,0,3,0,3
"00-0031763",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0031785","C.Streveler",1,0,0,0,1,0,0,0,0,0,1
"00-0031785","K.Murray",1,0,0,0,1,0,0,0,0,0,1
"00-0031785","M.White",1,0,0,0,1,0,0,0,0,0,1
"00-0031785","R.Mostert",0,0,0,0,0,1,-5,0,0,1,1
"00-0031787","A.Rodgers",1,1,37,1,0,0,0,0,1,0,1
"00-0031787","J.Allen",1,1,22,1,0,0,0,0,1,0,1
"00-0031796",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0031799","R.Wilson",1,0,0,0,1,0,0,0,0,0,1
"00-0031800","T.Heinicke",0,0,0,0,0,3,36,3,0,0,3
"00-0031800","T.Heinicke",0,0,0,0,0,1,1,1,0,0,1
"00-0031806","M.Brown",0,0,0,0,0,12,74,12,0,0,9
"00-0031868","C.Newton",1,1,42,1,0,0,0,0,1,0,1
"00-0031868","J.Fields",1,1,54,1,0,0,0,0,1,0,1
"00-0031868","K.Murray",1,1,3,1,0,0,0,0,1,0,1
"00-0031868","M.Mariota",2,2,122,2,0,0,0,0,2,0,2
"00-0031898","M.Glennon",1,0,0,0,1,0,0,0,0,0,1
"00-0031898","N.Mullens",1,0,0,0,1,0,0,0,0,0,1
"00-0031904","D.Carr",1,0,0,0,1,0,0,0,0,0,1
"00-0031921","B.Mayfield",1,1,1,1,0,0,0,0,1,0,1
"00-0031934","D.Prescott",1,1,51,1,0,0,0,0,1,0,1
"00-0031935","M.Trubisky",1,0,0,0,0,0,0,0,0,1,1
"00-0031941","J.Flacco",3,3,33,3,0,0,0,0,3,0,3
"00-0031941","S.Darnold",10,10,195,10,0,0,0,0,10,0,8
"00-0031941","S.Howell",1,1,26,1,0,0,0,0,1,0,1
"00-0031941","Z.Wilson",1,1,3,1,0,0,0,0,1,0,1
"00-0031951","G.Minshew II",2,2,25,2,0,0,0,0,2,0,2
"00-0032009","R.Tannehill",4,4,76,4,0,0,0,0,4,0,4
"00-0032052","M.Pouncey",0,0,0,0,0,1,0,0,0,1,1
"00-0032054","J.Flacco",3,3,114,3,0,0,0,0,3,0,2
"00-0032054","J.Winston",6,6,135,6,0,0,0,0,6,0,4
"00-0032054","T.Brady",2,2,86,2,0,0,0,0,2,0,2
"00-0032058","J.Garoppolo",2,2,19,2,0,0,0,0,2,0,2
"00-0032058","T.Coleman",0,0,0,0,0,9,99,9,0,0,6
"00-0032059","T.Brady",1,0,0,0,1,0,0,0,0,0,1
"00-0032062","P.Mahomes",3,3,29,3,0,0,0,0,3,0,3
"00-0032063","M.Ryan",1,1,7,1,0,0,0,0,1,0,1
"00-0032063","T.Bridgewater",2,2,16,2,0,0,0,0,2,0,2
"00-0032063","M.Davis",0,0,0,0,0,9,38,9,0,0,8
"00-0032098","S.Darnold",1,1,20,1,0,0,0,0,1,0,1
"00-0032104","C.Newton",1,1,23,1,0,0,0,0,1,0,1
"00-0032104","D.Carr",1,1,18,1,0,0,0,0,1,0,1
"00-0032104","K.Cousins",3,3,42,3,0,0,0,0,3,0,3
"00-0032112","D.Carr",1,1,29,1,0,0,0,0,1,0,1
"00-0032117","G.Minshew II",1,1,12,1,0,0,0,0,1,0,1
"00-0032127","T.Brady",1,0,0,0,0,0,0,0,0,1,1
"00-0032128","D.Mills",2,2,78,2,0,0,0,0,2,0,2
"00-0032128","G.Minshew II",7,7,184,7,0,0,0,0,7,0,6
"00-0032129","T.Bagent",1,0,0,0,0,0,0,0,0,1,1
"00-0032134","A.Dalton",2,2,23,2,0,0,0,0,2,0,2
"00-0032134","J.Burrow",7,7,172,7,0,0,0,0,7,0,5
"00-0032134","Z.Wilson",3,3,42,3,0,0,0,0,3,0,2
"00-0032135","J.Fields",1,1,8,1,0,0,0,0,1,0,1
"00-0032135","M.Stafford",2,2,14,2,0,0,0,0,2,0,2
"00-0032141","R.Tannehill",5,5,16,5,0,0,0,0,5,0,5
"00-0032144","J.Driskel",1,1,16,1,0,0,0,0,1,0,1
"00-0032144","P.Rivers",1,1,1,1,0,0,0,0,1,0,1
"00-0032144","T.Bridgewater",2,2,23,2,0,0,0,0,2,0,2
"00-0032144","M.Gordon",0,0,0,0,0,28,282,28,0,0,22
"00-0032147","M.Ryan",1,1,35,1,0,0,0,0,1,0,1
"00-0032150","J.Flacco",1,0,0,0,1,0,0,0,0,0,1
"00-0032156","T.Siemian",0,0,0,0,0,1,17,1,0,0,1
"00-0032160","D.Carr",6,6,128,6,0,0,0,0,6,0,6
"00-0032165","J.Goff",1,0,0,0,1,0,0,0,0,0,1
"00-0032165","J.Winston",1,0,0,0,1,0,0,0,0,0,1
"00-0032165","R.Finley",1,0,0,0,1,0,0,0,0,0,1
"00-0032165","R.Wilson",1,0,0,0,1,0,0,0,0,0,1
"00-0032187","D.Watson",1,1,2,1,0,0,0,0,1,0,1
"00-0032187","D.Watson",1,1,3,1,0,0,0,0,1,0,1
"00-0032187","K.Murray",4,4,68,4,0,0,0,0,4,0,4
"00-0032187","T.Taylor",1,1,7,1,0,0,0,0,1,0,1
"00-0032187","D.Johnson",0,0,0,0,0,2,2,2,0,0,2
"00-0032187","Da.Johnson",0,0,0,0,0,6,33,6,0,0,6
"00-0032200","M.Jones",1,1,6,1,0,0,0,0,1,0,1
"00-0032208","D.Mills",1,1,25,1,0,0,0,0,1,0,1
"00-0032208","J.Edelman",1,1,15,1,0,0,0,0,1,0,1
"00-0032208","T.Brady",4,4,134,4,0,0,0,0,4,0,3
"00-0032209","J.Allen",1,1,22,1,0,0,0,0,1,0,1
"00-0032211","G.Smith",14,14,309,14,0,0,0,0,14,0,12
"00-0032211","R.Wilson",27,27,528,27,0,0,0,0,27,0,19
"00-0032214","J.Allen",4,4,21,4,0,0,0,0,4,0,3
"00-0032214","M.White",1,1,13,1,0,0,0,0,1,0,1
"00-0032227","D.Lock",1,1,8,1,0,0,0,0,1,0,1
"00-0032241","J.Goff",2,2,15,2,0,0,0,0,2,0,2
"00-0032241","T.Gurley",0,0,0,0,0,21,128,21,0,0,16
"00-0032257","D.Watson",4,4,70,4,0,0,0,0,4,0,4
"00-0032257","D.Johnson",0,0,0,0,0,5,10,5,0,0,4
"00-0032257","Du.Johnson",0,0,0,0,0,1,1,1,0,0,1
"00-0032262","N.Foles",1,0,0,0,1,0,0,0,0,0,1
"00-0032268","M.Mariota",0,0,0,0,0,1,2,1,0,0,1
"00-0032268","M.Mariota",0,0,0,0,0,5,19,5,0,0,5
"00-0032320","J.Brissett",1,0,0,0,1,0,0,0,0,0,1
"00-0032320","P.Rivers",1,0,0,0,1,0,0,0,0,0,1
"00-0032355","B.Hoyer",1,1,4,1,0,0,0,0,1,0,1
"00-0032355","J.Brissett",1,1,4,1,0,0,0,0,1,0,1
"00-0032355","R.Tannehill",1,1,6,1,0,0,0,0,1,0,1
"00-0032378","R.Wilson",1,0,0,0,0,0,0,0,0,1,1
"00-0032378","T.Lawrence",1,0,0,0,0,0,0,0,0,1,1
"00-0032381","T.Boyle",1,1,6,1,0,0,0,0,1,0,1
"00-0032385","D.Jones",8,8,165,8,0,0,0,0,8,0,8
"00-0032385","T.DeVito",1,1,2,1,0,0,0,0,1,0,1
"00-0032385","S.Shepard",0,0,0,0,0,1,23,1,0,0,1
"00-0032388","D.Carr",1,0,0,0,1,0,0,0,0,0,1
"00-0032388","J.Winston",1,0,0,0,1,0,0,0,0,0,1
"00-0032392","B.Mayfield",8,8,37,8,0,0,0,0,8,0,8
"00-0032392","D.Henry",1,1,3,1,0,0,0,0,1,0,1
"00-0032392","M.Ryan",4,4,29,4,0,0,0,0,4,0,3
"00-0032392","M.Schaub",2,2,11,2,0,0,0,0,2,0,2
"00-0032392","R.Tannehill",1,1,16,1,0,0,0,0,1,0,1
"00-0032393","D.Watson",1,1,2,1,0,0,0,0,1,0,1
"00-0032393","C.Prosise",0,0,0,0,0,1,9,1,0,0,1
"00-0032394","D.Lock",1,1,2,1,0,0,0,0,1,0,1
"00-0032394","T.Siemian",1,1,11,1,0,0,0,0,1,0,1
"00-0032398","D.Mills",4,4,121,4,0,0,0,0,4,0,4
"00-0032401","T.Heinicke",1,0,0,0,1,0,0,0,0,0,1
"00-0032423","T.Davis",0,0,0,0,0,1,60,1,0,0,1
"00-0032426","A.Collins",0,0,0,0,0,4,37,4,0,0,4
"00-0032436","J.Driskel",0,0,0,0,0,1,2,1,0,0,1
"00-0032442","D.Carr",1,0,0,0,1,0,0,0,0,0,1
"00-0032442","T.Brady",1,1,38,1,0,0,0,0,1,0,1
"00-0032464","J.Goff",4,4,72,4,0,0,0,0,4,0,3
"00-0032464","R.Tannehill",2,2,85,2,0,0,0,0,2,0,2
"00-0032464","T.Kennedy",1,1,75,1,0,0,0,0,1,0,1
"00-0032464",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0032521","B.Roethlisberger",1,0,0,0,1,0,0,0,0,0,1
"00-0032543","E.Stick",1,1,13,1,0,0,0,0,1,0,1
"00-0032580","S.Ehlinger",1,0,0,0,1,0,0,0,0,0,1
"00-0032596","D.Carr",1,0,0,0,1,0,0,0,0,0,1
"00-0032599","C.Wentz",1,1,24,1,0,0,0,0,1,0,1
"00-0032602","D.Haskins",1,1,6,1,0,0,0,0,1,0,1
"00-0032602","M.Stafford",1,1,26,1,0,0,0,0,1,0,1
"00-0032602","T.Heinicke",3,3,69,3,0,0,0,0,3,0,3
"00-0032602","J.McKissic",0,0,0,0,0,4,16,4,0,0,4
"00-0032626","A.Rodgers",2,2,31,2,0,0,0,0,2,0,2
"00-0032637","M.Ryan",1,0,0,0,1,0,0,0,0,0,1
"00-0032661","M.Trubisky",1,1,18,1,0,0,0,0,1,0,1
"00-0032688","B.Mayfield",1,1,75,1,0,0,0,0,1,0,1
"00-0032688","C.Newton",1,1,2,1,0,0,0,0,1,0,1
"00-0032688","M.White",1,1,68,1,0,0,0,0,1,0,1
"00-0032688","P.Walker",1,1,5,1,0,0,0,0,1,0,1
"00-0032688","S.Darnold",3,3,83,3,0,0,0,0,3,0,3
"00-0032688","S.Darnold",5,5,148,5,0,0,0,0,5,0,5
"00-0032688","T.Bridgewater",3,3,130,3,0,0,0,0,3,0,3
"00-0032725","J.Herbert",1,1,2,1,0,0,0,0,1,0,1
"00-0032741","J.Winston",1,1,6,1,0,0,0,0,1,0,1
"00-0032741","P.Barber",0,0,0,0,0,12,50,12,0,0,10
"00-0032758","J.Garoppolo",1,0,0,0,1,0,0,0,0,0,1
"00-0032759","W.Levis",1,0,0,0,0,0,0,0,0,1,1
"00-0032764","M.Mariota",1,1,75,1,0,0,0,0,1,0,1
"00-0032764","R.Tannehill",1,1,23,1,0,0,0,0,1,0,1
"00-0032764","D.Henry",0,0,0,0,0,71,949,71,0,0,47
"00-0032765","D.Brees",7,7,77,7,0,0,0,0,7,0,7
"00-0032765","D.Carr",1,1,17,1,0,0,0,0,1,0,1
"00-0032765","J.Winston",3,3,19,3,0,0,0,0,3,0,2
"00-0032765","T.Bridgewater",3,3,27,3,0,0,0,0,3,0,2
"00-0032775","L.Jackson",1,1,12,1,0,0,0,0,1,0,1
"00-0032775","M.Stafford",4,4,39,4,0,0,0,0,4,0,4
"00-0032775","P.Mahomes",10,10,263,10,0,0,0,0,10,0,9
"00-0032775","T.Huntley",2,2,47,2,0,0,0,0,2,0,2
"00-0032778","R.Tannehill",4,4,54,4,0,0,0,0,4,0,3
"00-0032780","C.Wentz",1,1,20,1,0,0,0,0,1,0,1
"00-0032780","J.Howard",0,0,0,0,0,13,37,13,0,0,11
"00-0032790",NA,0,0,0,0,0,0,0,0,0,1,1
"00-0032791","A.Dalton",1,1,8,1,0,0,0,0,1,0,1
"00-0032791","J.Fields",1,1,46,1,0,0,0,0,1,0,1
"00-0032791","T.Tagovailoa",1,1,3,1,0,0,0,0,1,0,1
"00-0032791","J.Grant",0,0,0,0,0,1,7,1,0,0,1
"00-0032791",NA,0,0,0,0,0,0,0,0,0,0,3
"00-0032813","M.Glennon",1,1,3,1,0,0,0,0,1,0,1
"00-0032813","E.Penny",0,0,0,0,0,1,4,1,0,0,1
"00-0032813",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0032888","M.Pouncey",0,0,0,0,0,1,0,0,0,1,1
"00-0032890","J.Goff",1,0,0,0,1,0,0,0,0,0,1
"00-0032892","K.Murray",1,0,0,0,1,0,0,0,0,0,1
"00-0032897","C.Claypool",1,1,1,1,0,0,0,0,1,0,1
"00-0032897","D.Watt",0,0,0,0,0,2,2,2,0,0,2
"00-0032918","K.Cousins",2,2,17,2,0,0,0,0,2,0,2
"00-0032918","C.Ham",0,0,0,0,0,2,4,2,0,0,2
"00-0032939","C.Carson",0,0,0,0,0,1,22,0,0,1,1
"00-0032940","D.Washington",0,0,0,0,0,3,22,3,0,0,3
"00-0032945","J.Allen",1,1,7,1,0,0,0,0,1,0,1
"00-0032950","C.Wentz",0,0,0,0,0,1,7,1,0,0,1
"00-0032950","C.Wentz",0,0,0,0,0,8,29,8,0,0,8
"00-0032951","K.Cousins",1,1,58,1,0,0,0,0,1,0,1
"00-0032951","M.Ryan",2,2,14,2,0,0,0,0,2,0,2
"00-0032951","T.Lawrence",1,1,2,1,0,0,0,0,1,0,1
"00-0032955","D.Prescott",1,0,0,0,1,0,0,0,0,0,1
"00-0032956","A.Janovich",0,0,0,0,0,2,2,2,0,0,2
"00-0032958",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0032972","M.Glennon",1,1,3,1,0,0,0,0,1,0,1
"00-0032972","D.Booker",0,0,0,0,0,5,73,5,0,0,4
"00-0032975","J.Williams",0,0,0,0,0,2,14,2,0,0,2
"00-0032977","B.Mayfield",6,6,80,6,0,0,0,0,6,0,6
"00-0032980","J.Brissett",2,2,47,2,0,0,0,0,2,0,2
"00-0033009","A.Dalton",4,4,96,4,0,0,0,0,4,0,3
"00-0033009","B.Allen",1,1,72,1,0,0,0,0,1,0,1
"00-0033009","J.Burrow",16,16,342,16,0,0,0,0,16,0,16
"00-0033009","R.Finley",1,1,15,1,0,0,0,0,1,0,1
"00-0033025","J.Richard",0,0,0,0,0,1,20,1,0,0,1
"00-0033040","M.Moore",2,2,97,2,0,0,0,0,2,0,2
"00-0033040","P.Mahomes",34,34,788,34,0,0,0,0,34,0,24
"00-0033040","T.Tagovailoa",21,21,751,21,0,0,0,0,21,0,18
"00-0033040","J.Wilson",0,0,0,0,0,1,3,0,0,1,1
"00-0033040","T.Hill",0,0,0,0,0,3,44,3,0,0,3
"00-0033045","A.Dalton",1,1,6,1,0,0,0,0,1,0,1
"00-0033045","B.Zappe",2,2,26,2,0,0,0,0,2,0,2
"00-0033045","D.Prescott",5,5,58,5,0,0,0,0,5,0,5
"00-0033045","E.Elliott",0,0,0,0,0,43,184,43,0,0,36
"00-0033047","D.Jones",1,0,0,0,0,0,0,0,0,1,1
"00-0033047","M.Glennon",1,0,0,0,1,0,0,0,0,0,1
"00-0033050","K.Allen",1,1,5,0,0,0,0,0,1,1,1
"00-0033050","L.Jackson",1,1,7,0,0,0,0,0,1,1,1
"00-0033050","M.Jones",1,0,0,0,1,0,0,0,0,0,1
"00-0033058","J.Flacco",1,0,0,0,0,0,0,0,0,1,1
"00-0033077","C.Wilson",1,1,11,1,0,0,0,0,1,0,1
"00-0033077","D.Prescott",0,0,0,0,0,5,35,5,0,0,5
"00-0033077","D.Prescott",0,0,0,0,0,7,34,7,0,0,5
"00-0033084","D.Mills",1,0,0,0,1,0,0,0,0,0,1
"00-0033084","D.Prescott",1,0,0,0,1,0,0,0,0,0,1
"00-0033090","B.Zappe",4,4,79,4,0,0,0,0,4,0,3
"00-0033090","J.Herbert",4,4,17,4,0,0,0,0,4,0,4
"00-0033090","M.Jones",13,13,143,13,0,0,0,0,13,0,11
"00-0033090","P.Rivers",5,5,56,5,0,0,0,0,5,0,4
"00-0033094","M.Stafford",3,3,128,3,0,0,0,0,3,0,3
"00-0033096","K.Murray",1,0,0,0,0,0,0,0,0,1,1
"00-0033106","J.Goff",0,0,0,0,0,1,2,1,0,0,1
"00-0033106","J.Goff",0,0,0,0,0,7,9,7,0,0,7
"00-0033110","B.Mayfield",3,3,24,3,0,0,0,0,3,0,2
"00-0033110","J.Goff",8,8,50,8,0,0,0,0,8,0,6
"00-0033110","M.Stafford",7,7,58,7,0,0,0,0,7,0,5
"00-0033111","K.Murray",1,1,5,1,0,0,0,0,1,0,1
"00-0033114","J.Burrow",1,1,4,1,0,0,0,0,1,0,1
"00-0033118","D.Carr",1,1,31,1,0,0,0,0,1,0,1
"00-0033118","L.Jackson",1,1,5,1,0,0,0,0,1,0,1
"00-0033118","K.Drake",0,0,0,0,0,25,256,25,0,0,17
"00-0033119","J.Brissett",0,0,0,0,0,5,14,5,0,0,5
"00-0033119","J.Brissett",0,0,0,0,0,5,10,5,0,0,4
"00-0033123","A.Dalton",1,0,0,0,1,0,0,0,0,0,1
"00-0033125","K.Cousins",1,0,0,0,1,0,0,0,0,0,1
"00-0033127","D.Watson",11,11,350,11,0,0,0,0,11,0,8
"00-0033132","M.Stafford",1,0,0,0,1,0,0,0,0,0,1
"00-0033132","T.Lawrence",1,1,5,0,0,0,0,0,1,1,1
"00-0033164","P.Rivers",1,1,13,1,0,0,0,0,1,0,1
"00-0033215","T.Brady",2,2,83,2,0,0,0,0,2,0,2
"00-0033217","A.Richardson",1,1,35,1,0,0,0,0,1,0,1
"00-0033217","C.Wentz",4,4,53,4,0,0,0,0,4,0,3
"00-0033217","G.Minshew II",2,2,20,2,0,0,0,0,2,0,2
"00-0033217","M.Ryan",2,2,21,2,0,0,0,0,2,0,1
"00-0033217","P.Rivers",2,2,14,2,0,0,0,0,2,0,2
"00-0033217","S.Ehlinger",1,1,4,1,0,0,0,0,1,0,1
"00-0033246","K.Cousins",1,1,1,1,0,0,0,0,1,0,1
"00-0033246","N.Mullens",1,1,6,1,0,0,0,0,1,0,1
"00-0033251","B.Hoyer",1,1,14,1,0,0,0,0,1,0,1
"00-0033251","C.Wentz",3,3,29,3,0,0,0,0,3,0,2
"00-0033251","J.Brissett",4,4,44,4,0,0,0,0,4,0,3
"00-0033251","J.Hurts",1,1,34,1,0,0,0,0,1,0,1
"00-0033251","P.Rivers",6,6,86,6,0,0,0,0,6,0,5
"00-0033258","K.Murray",1,1,21,1,0,0,0,0,1,0,1
"00-0033280","B.Mayfield",1,1,13,1,0,0,0,0,1,0,1
"00-0033280","B.Purdy",11,11,162,11,0,0,0,0,11,0,10
"00-0033280","C.Newton",1,1,27,1,0,0,0,0,1,0,1
"00-0033280","J.Garoppolo",1,1,9,1,0,0,0,0,1,0,1
"00-0033280","J.Jennings",1,1,21,1,0,0,0,0,1,0,1
"00-0033280","K.Allen",4,4,51,4,0,0,0,0,4,0,4
"00-0033280","T.Bridgewater",1,1,9,1,0,0,0,0,1,0,1
"00-0033280","C.McCaffrey",0,0,0,0,0,49,612,49,0,0,38
"00-0033281","R.Wilson",1,1,1,0,0,0,0,0,1,1,1
"00-0033281","T.Brady",1,1,0,0,0,0,0,0,1,1,1
"00-0033282","C.Wentz",3,3,38,3,0,0,0,0,3,0,3
"00-0033282","J.Brissett",1,1,3,1,0,0,0,0,1,0,1
"00-0033282","K.Allen",6,6,41,6,0,0,0,0,6,0,6
"00-0033282","P.Walker",1,1,17,1,0,0,0,0,1,0,1
"00-0033282","S.Howell",3,3,29,3,0,0,0,0,3,0,3
"00-0033282","T.Bridgewater",2,2,43,2,0,0,0,0,2,0,2
"00-0033282","T.Heinicke",1,1,49,1,0,0,0,0,1,0,1
"00-0033282","C.Samuel",0,0,0,0,0,5,36,5,0,0,5
"00-0033283","R.Finley",1,0,0,0,0,0,0,0,0,1,1
"00-0033288","B.Purdy",14,14,368,14,0,0,0,0,14,0,9
"00-0033288","J.Garoppolo",17,17,379,17,0,0,0,0,17,0,15
"00-0033288","N.Mullens",1,1,5,1,0,0,0,0,1,0,1
"00-0033293","A.Rodgers",17,17,237,17,0,0,0,0,17,0,13
"00-0033293","J.Love",1,1,35,1,0,0,0,0,1,0,1
"00-0033293","A.Jones",0,0,0,0,0,40,398,40,0,0,28
"00-0033294","M.Stafford",1,0,0,0,1,0,0,0,0,0,1
"00-0033294","J.Taylor",0,0,0,0,0,1,9,0,0,1,1
"00-0033296","T.Siemian",1,1,1,1,0,0,0,0,1,0,1
"00-0033296","A.Armah",0,0,0,0,0,1,1,1,0,0,1
"00-0033300","Z.Wilson",1,1,1,1,0,0,0,0,1,0,1
"00-0033307","C.Beathard",2,2,68,2,0,0,0,0,2,0,2
"00-0033307","J.Garoppolo",6,6,34,6,0,0,0,0,6,0,5
"00-0033307","M.Jones",12,12,235,12,0,0,0,0,12,0,9
"00-0033308","J.Allen",2,2,38,2,0,0,0,0,2,0,2
"00-0033308","J.Garoppolo",1,1,5,1,0,0,0,0,1,0,1
"00-0033308","M.Breida",0,0,0,0,0,5,117,5,0,0,5
"00-0033338","A.Dalton",1,1,8,1,0,0,0,0,1,0,1
"00-0033357","A.Dalton",2,2,33,2,0,0,0,0,2,0,2
"00-0033357","D.Brees",7,7,130,7,0,0,0,0,7,0,7
"00-0033357","D.Carr",2,2,24,2,0,0,0,0,2,0,2
"00-0033357","T.Bridgewater",1,1,4,1,0,0,0,0,1,0,1
"00-0033357","T.Hill",0,0,0,0,0,1,10,1,0,0,1
"00-0033357","T.Hill",0,0,0,0,0,24,237,24,0,0,18
"00-0033375","B.Rypien",1,1,7,1,0,0,0,0,1,0,1
"00-0033375","D.Lock",5,5,51,5,0,0,0,0,5,0,4
"00-0033375","J.Driskel",1,1,7,1,0,0,0,0,1,0,1
"00-0033375","T.Bridgewater",4,4,81,4,0,0,0,0,4,0,4
"00-0033376","L.Jackson",4,4,7,4,0,0,0,0,4,0,4
"00-0033382","D.Brees",1,1,11,1,0,0,0,0,1,0,1
"00-0033387","R.Wilson",6,6,38,6,0,0,0,0,6,0,5
"00-0033387","T.Lawrence",1,1,1,1,0,0,0,0,1,0,1
"00-0033393","B.Young",1,0,0,0,1,0,0,0,0,0,1
"00-0033393","B.Young",1,0,0,0,1,0,0,0,0,0,1
"00-0033393","M.Stafford",1,0,0,0,1,0,0,0,0,0,1
"00-0033421","D.Mills",1,1,11,1,0,0,0,0,1,0,1
"00-0033439","D.Watson",2,2,23,2,0,0,0,0,2,0,2
"00-0033439","M.Jones",1,1,58,1,0,0,0,0,1,0,1
"00-0033455","R.Tannehill",6,6,70,6,0,0,0,0,6,0,6
"00-0033455","R.Tannehill",1,1,4,0,0,0,0,0,1,1,1
"00-0033460","A.Dalton",3,3,154,3,0,0,0,0,3,0,2
"00-0033460","D.Jones",1,1,52,1,0,0,0,0,1,1,1
"00-0033461","C.McCoy",1,1,4,0,0,0,0,0,1,1,1
"00-0033466","J.Allen",12,12,133,12,0,0,0,0,12,0,11
"00-0033466","I.McKenzie",0,0,0,0,0,2,15,2,0,0,2
"00-0033466",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0033471","T.Tagovailoa",2,2,12,2,0,0,0,0,2,0,2
"00-0033503",NA,0,0,0,0,0,0,0,0,0,1,1
"00-0033526","J.Burrow",6,6,103,6,0,0,0,0,6,0,4
"00-0033526","S.Perine",0,0,0,0,0,8,114,8,0,0,7
"00-0033528","D.Haskins",1,1,1,1,0,0,0,0,1,0,1
"00-0033536","J.Herbert",18,18,495,18,0,0,0,0,18,0,15
"00-0033536","K.Allen",1,1,49,1,0,0,0,0,1,0,1
"00-0033536","P.Rivers",2,2,46,2,0,0,0,0,2,0,2
"00-0033537","D.Hopkins",1,1,6,1,0,0,0,0,1,0,1
"00-0033537","D.Watson",0,0,0,0,0,5,17,5,0,0,3
"00-0033537","D.Watson",0,0,0,0,0,9,86,9,0,0,9
"00-0033550","D.Webb",0,0,0,0,0,1,14,1,0,0,1
"00-0033551","B.Zappe",1,0,0,0,1,0,0,0,0,0,1
"00-0033551","J.Fields",1,0,0,0,1,0,0,0,0,0,1
"00-0033551","M.Stafford",1,0,0,0,1,0,0,0,0,0,1
"00-0033553","C.McCoy",1,1,45,1,0,0,0,0,1,0,1
"00-0033553","D.Hodges",2,2,37,2,0,0,0,0,2,0,2
"00-0033553","K.Murray",5,5,70,5,0,0,0,0,5,0,5
"00-0033553","M.Rudolph",1,1,21,1,0,0,0,0,1,0,1
"00-0033553","J.Conner",0,0,0,0,0,41,221,41,0,0,34
"00-0033555","D.Carr",4,4,76,4,0,0,0,0,4,0,4
"00-0033555","J.Brissett",1,1,5,1,0,0,0,0,1,0,1
"00-0033555","T.Tagovailoa",4,4,85,4,0,0,0,0,4,0,4
"00-0033556","C.Daniel",1,1,10,1,0,0,0,0,1,0,1
"00-0033556","M.Trubisky",2,2,23,2,0,0,0,0,2,0,2
"00-0033563","T.Hill",1,0,0,0,1,0,0,0,0,0,1
"00-0033566","N.Foles",1,1,-7,0,0,0,0,0,1,1,1
"00-0033566",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0033567","M.Ryan",1,1,10,1,0,0,0,0,1,0,1
"00-0033567","B.Hill",0,0,0,0,0,3,61,3,0,0,3
"00-0033571","R.Tannehill",1,0,0,0,1,0,0,0,0,0,1
"00-0033572","T.Lawrence",5,5,87,5,0,0,0,0,5,0,4
"00-0033572","J.Agnew",0,0,0,0,0,1,66,1,0,0,1
"00-0033572",NA,0,0,0,0,0,0,0,0,0,0,5
"00-0033576","R.Wilson",1,1,22,1,0,0,0,0,1,0,1
"00-0033576","T.Bridgewater",1,1,1,1,0,0,0,0,1,0,1
"00-0033577","L.Falk",1,0,0,0,1,0,0,0,0,0,1
"00-0033589","B.Mayfield",2,2,96,2,0,0,0,0,2,0,2
"00-0033589","R.Wilson",8,8,190,8,0,0,0,0,8,0,8
"00-0033591","C.Keenum",1,1,3,1,0,0,0,0,1,0,1
"00-0033591","C.Rush",1,1,9,1,0,0,0,0,1,0,1
"00-0033591","C.Stroud",1,1,75,1,0,0,0,0,1,0,1
"00-0033591","D.Prescott",2,2,14,2,0,0,0,0,2,0,1
"00-0033594","R.Wilson",6,6,83,6,0,0,0,0,6,0,5
